tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037433307,67917,825,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3008,4675145.629,12635.05991
6037433402,68512,1139,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3009,6133236.049,9717.235786
6037433403,49202,1260,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3010,7593592.201,11906.20866
6037433505,53190,1042,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3011,8353814.826,15363.26504
6037433506,36956,1049,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3012,17400160.7,19510.90519
6037433601,66657,1331,Low Income,Yes,No,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,3013,12049537.85,14390.62799
6037433602,50379,836,Very Low Income,Yes,No,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,3014,10836359.26,15963.12275
6037433803,74583,885,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3015,12971774.48,21467.39078
6037601802,67361,1009,Low Income,Yes,No,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,3016,5209348.672,10562.83329
6037601900,63153,1365,Low Income,Yes,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,3017,7488280.683,11027.78321
6037602002,61319,812,Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3018,5727718.816,10581.82154
6037602003,47083,1231,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,3019,6730802.567,10333.1949
6037602103,34483,1709,Extremely Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3020,8985975.416,11937.67948
6037602104,54321,1719,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3021,7983084.548,11593.06718
6037602105,51754,1266,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3022,6842892.301,10462.74911
6037602106,59360,2174,Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3023,8816440.731,13275.39319
6037602201,125575,1535,Above Moderate Income,No,No,No,District 2,Unincorporated - Del Aire,SPA 8 - South Bay,3024,17869424.33,19353.29204
6037602202,82472,917,Low Income,No,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3025,4955122.672,9580.40846
6037602301,106488,1927,Above Moderate Income,No,No,No,District 2,Unincorporated - Wiseburn,SPA 8 - South Bay,3026,19163723.92,19200.40132
6037602302,137051,1736,Above Moderate Income,No,No,No,District 2,City of Hawthorne,SPA 8 - South Bay,3027,21009975.58,22619.847
6037602402,82917,1907,Low Income,No,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3028,14116815.59,17027.52261
6037602403,61382,1508,Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3029,6321159.538,10061.29555
6037602404,49038,1760,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3030,6950852.014,11175.398
6037602504,47357,1730,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3031,3455759.321,7905.254186
6037602505,46202,1516,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3032,3484787.568,7912.835074
6037602506,48735,1625,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3033,3486330.842,7897.254293
6037602507,53044,1815,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3034,3475129.108,7912.087996
6037602510,37813,1069,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3035,3499786.679,7934.278614
6037602511,50556,1420,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3036,3781576.947,8374.22776
6037602512,74228,601,Low Income,Yes,No,Yes,District 2,Unincorporated - Hawthorne,SPA 8 - South Bay,3037,3145518.146,7641.463459
6037602513,51500,518,Very Low Income,Yes,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3038,19444024.96,21159.62718
6037602601,70125,1654,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3039,13982492.75,15873.80243
6037602602,50491,1099,Very Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3040,6988441.275,10566.78058
6037602700,91484,1222,Low Income,No,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,3041,26741270.98,21485.90754
6037602801,31477,1259,Extremely Low Income,Yes,Yes,Yes,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,3042,13492811.51,15760.4474
6037602802,76810,1320,Low Income,Yes,No,Yes,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,3043,14412133.21,16013.20963
6037602900,59375,1373,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3044,30106415.88,27254.93261
6037603004,63029,621,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3045,2438807.344,8205.620616
6037603005,61438,1963,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3046,7010468.774,10584.60853
6037603006,75756,782,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3047,7390683.054,10957.64212
6037603007,58715,1223,Very Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3048,7207514.779,14307.45466
6037603008,51304,1140,Very Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3049,5025206.211,10814.92409
6037603101,57568,1488,Very Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3050,9488447.977,12618.01281
6037603102,62527,1167,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3051,8013876.791,11371.00158
6037603200,82237,1268,Low Income,No,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3052,12283479.73,21847.64174
6037601801,41890,852,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,3053,5234143.033,10548.02331
6037603301,63362,1350,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3054,10497573.26,14152.68405
6037603302,53173,1585,Very Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3055,12228413.07,15265.2986
6037603400,66786,1444,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3056,12212980.84,15582.42205
6037603500,93361,857,Low Income,No,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3057,8549668.771,13077.62301
6037603600,77865,1377,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,3058,10083412.03,13097.10051
6037107020,80739,1230,Low Income,No,No,Yes,District 3,Los Angeles - Sylmar,SPA 2 - San Fernando,3059,10674902.78,14598.59404
6037108101,141250,773,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3060,12266855.57,14442.51737
6037108102,109091,1148,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3061,23081371,18310.67394
6037108103,130585,1000,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3062,27776643.05,35922.72608
6037108104,150125,575,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3063,9009471.142,14606.20621
6037108202,135603,2872,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3064,64178248.46,35709.88314
6037108203,128646,1130,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3065,14381515.49,16269.5127
6037108204,125536,629,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3066,16049102.46,21734.98786
6037109100,70000,864,Low Income,Yes,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3067,29181021.1,26282.80403
6037109200,111293,1004,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3068,10956303.38,15922.32808
6037109300,96339,959,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3069,13116617.8,17334.50857
6037109400,83986,1151,Low Income,No,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3070,13685638.04,17525.93422
6037109500,53594,1027,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3071,12907395.88,20454.36251
6037109601,95820,1346,Moderate Income,No,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3072,24327553.33,20047.86501
6037109603,65060,1299,Low Income,Yes,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3073,10751151.08,13424.2797
6037109604,91776,891,Low Income,No,No,Yes,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3074,12653709.9,14351.5983
6037109700,103153,1451,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3075,17187332.43,17925.40263
6037109800,87750,1519,Low Income,No,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3076,15020694.49,16573.98343
6037111100,107386,950,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3077,11389460.57,13559.38417
6037111201,102266,1061,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3078,20422124.82,25160.05717
6037111202,115799,1853,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3079,20088990.96,20750.45952
6037111204,150732,1867,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3080,35796838.01,25671.76214
6037111205,67482,1327,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3081,12510977.32,14704.34641
6037111206,122014,1423,Above Moderate Income,No,No,No,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3082,28254587.38,24017.99552
6037111302,62289,1853,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3083,16688621.92,17841.32572
6037111303,98617,1446,Above Moderate Income,No,No,No,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3084,16839648.47,18128.37846
6037111304,57581,1258,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3085,4698362.545,8760.475771
6037111401,124946,681,Above Moderate Income,No,No,No,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3086,9088755.961,12350.69038
6037111402,47967,2214,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3087,10445291.08,13232.48319
6037113101,108587,1150,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3088,24470864.6,21320.4416
6037113102,154514,957,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3089,39188167.32,24707.08243
6037113211,93571,1686,Low Income,No,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3090,78523164.81,37624.86644
6037113212,94464,957,Low Income,No,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3091,10616259.82,14122.74479
6037113213,112222,1714,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3092,13967351.9,16838.92016
6037113231,113929,868,Above Moderate Income,No,No,No,District 3,Unincorporated - West Chatsworth,SPA 2 - San Fernando,3093,44809082.17,42106.62003
6037113232,126424,1492,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3094,22012355.67,23299.91358
6037113234,61580,1609,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3095,10966615.47,16773.9241
6037113235,105333,620,Above Moderate Income,No,No,No,District 3,Unincorporated - Lake Manor,SPA 2 - San Fernando,3096,14701757.33,28345.56872
6037113237,116696,1593,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3097,51197742.85,36157.59535
6037113238,57523,1409,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3098,7593954.897,10850.40387
6037113239,44698,878,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3099,4738085.323,9738.977585
6037113301,84975,1366,Low Income,No,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3100,24238364.24,22493.92837
6037113303,88567,1265,Low Income,No,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3101,44020903.97,30964.71779
6037222001,79082,946,Low Income,Yes,No,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3102,5104919.046,9152.508792
6037222002,51084,1406,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3103,7060516.012,10841.46998
6037222100,61563,1205,Low Income,Yes,No,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,3104,5152775.115,10486.62202
6037222200,47955,1264,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,3105,5186450.168,10532.84285
6037222500,57969,1229,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3106,7020978.229,10605.3248
6037222600,34493,1669,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3107,7012275.474,10584.98626
6037222700,,108,,,,,District 2,Los Angeles - Exposition Park,SPA 6 - South,3108,9012061.973,13506.62373
6037224010,36604,1558,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,3109,8935641.598,13793.16181
6037224020,32713,895,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,3110,13274685.4,15194.74541
6037224200,36071,796,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3111,4048361.072,8617.785777
6037224310,42417,611,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3112,1829472.242,6639.978812
6037224320,16471,1155,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3113,3148559.907,8337.933606
6037224410,29894,1140,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,3114,4725219.912,10260.67537
6037224420,23210,883,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,3115,3967094.944,8686.500402
6037224600,46607,790,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,3116,7717302.547,11199.31188
6037224701,32500,264,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,3117,2557086.5,7567.399637
6037224702,9722,714,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,3118,4249936.354,9717.867464
6037226001,34444,580,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,3119,11262506.09,19000.49175
6037226002,37147,1157,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,3120,27454967.1,21360.59037
6037226410,38438,872,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3121,3020288.669,7061.801017
6037620802,131821,1275,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3122,13837312.98,15788.29041
6037226420,43464,1330,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3123,4595354.354,8778.891445
6037226701,65192,646,Low Income,Yes,No,Yes,District 2,Los Angeles - Central,SPA 6 - South,3124,4036350.901,9176.572268
6037226702,42217,892,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3125,4406073.594,11981.42995
6037227010,44277,1106,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3126,6216997.725,11488.35724
6037227020,55917,828,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Central,SPA 6 - South,3127,4614952.896,8995.564673
6037228100,55335,1159,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3128,10984093.92,14969.74278
6037228210,36214,1038,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3129,4507252.899,9082.69698
6037228220,45875,955,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3130,3933562.866,9102.119002
6037228310,44115,1034,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3131,5963185.02,10969.79396
6037228320,43770,718,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3132,3529045.539,9981.913447
6037228410,42337,731,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,3133,2993552.682,7099.980284
6037228420,43661,691,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3134,2985814.795,7921.095236
6037228500,36842,1166,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3135,4884458.176,9075.608058
6037228600,53864,1120,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3136,5686621.625,9583.531071
6037228710,33704,1028,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3137,4362081.152,9256.62522
6037228720,49875,1105,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3138,4355249.906,9244.494358
6037228800,40955,1236,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3139,9091598.738,12294.38847
6037228900,27917,754,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3140,5560833.44,9591.920222
6037229100,53958,1101,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3141,5110877.335,9150.048857
6037229200,54481,1168,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3142,4777352.965,8918.160825
6037229300,43176,1440,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3143,5361360.493,9403.799068
6037229410,47406,866,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3144,5839057.293,9706.987164
6037229420,45856,1043,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,3145,6294942.099,10050.53192
6037231100,31271,672,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3146,9467086.087,12847.4099
6037433804,46581,1104,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3147,16180828.08,18123.98792
6037433901,49621,1359,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3148,7763236.604,11238.83928
6037433903,52438,1413,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3149,9693252.258,13208.21796
6037434001,51438,966,Very Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3150,11357758.32,16263.7453
6037434003,60147,960,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,3151,10306616.08,15880.49746
6037434004,71652,731,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3152,7314010.366,11904.194
6037434100,59432,1620,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,3153,26883533.27,24141.27483
6037460001,194375,571,Above Moderate Income,No,No,No,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,3154,55898764.33,48331.61039
6037460002,131469,1085,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3155,16833839.39,20910.51914
6037460101,136348,2397,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3156,61611925.71,43874.71426
